-0.383611	1.6826	1.72578	0.555134	-2.6938e-17	3.33067e-16
-0.295966	1.4705	1.49999	2.51125	-1.9349e-16	4.44089e-16
-0.226119	1.2983	1.31784	0.986769	6.85216e-17	8.88178e-16
-0.169301	1.1552	1.16754	2.05494	-3.24747e-16	8.88178e-16
-0.122316	1.03395	1.04116	1.18853	6.85944e-17	0
-0.082944	0.929514	0.933207	-0.947527	1.09099e-16	2.22045e-16
-0.0495951	0.83826	0.839726	0.353815	4.68375e-17	0
-0.0211013	0.757523	0.757816	-0.974054	1.04597e-16	5.55112e-16
0.00341359	0.685289	0.685297	-0.447161	1.38778e-17	1.66533e-16
0.0246192	0.620012	0.6205	1.36441	-3.64491e-16	0
0.0430352	0.560479	0.562129	-0.293593	-8.76035e-17	5.55112e-17
0.0590704	0.505728	0.509166	0.65996	-4.23627e-16	2.22045e-16
0.0730497	0.454981	0.460808	-0.19057	2.50806e-17	1.94289e-16
0.0852342	0.4076	0.416416	-2.34457	1.01022e-16	1.33227e-15
0.0958348	0.363057	0.375493	-0.975776	6.50521e-18	1.11022e-16
0.105023	0.320909	0.337657	-2.15402	2.74016e-17	0
0.112939	0.280777	0.30264	-1.50979	-1.25718e-16	6.66134e-16
0.119697	0.242337	0.270286	0.546097	-2.35747e-16	5.55112e-16
0.125389	0.205304	0.240566	-0.86703	-3.03577e-17	4.44089e-16
0.130091	0.169425	0.213608	0.321116	-1.47806e-16	2.22045e-16
0.133863	0.134473	0.189743	-0.203851	1.13697e-16	3.33067e-16
0.13675	0.100242	0.169556	-2.11762	3.23338e-16	4.44089e-16
0.138789	0.0665401	0.153915	-0.487539	-2.47198e-17	1.11022e-16
0.140002	0.0331842	0.143881	-1.38992	4.09474e-16	4.44089e-16
0.140405	0	0.140405	-0.577551	0	2.22045e-16
0.140002	-0.0331842	0.143881	1.69615	-7.66896e-17	0
0.138789	-0.0665401	0.153915	0.42808	7.58942e-17	1.66533e-16
0.13675	-0.100242	0.169556	1.67733	-7.2929e-18	0
0.133863	-0.134473	0.189743	1.24037	-3.73694e-17	2.22045e-16
0.130091	-0.169425	0.213608	-0.725672	3.39276e-16	1.11022e-16
0.125389	-0.205304	0.240566	0.826382	3.33934e-17	2.22045e-16
0.119697	-0.242337	0.270286	-0.16903	4.09041e-16	2.498e-16
0.112939	-0.280777	0.30264	0.424215	-2.6938e-17	6.10623e-16
0.105023	-0.320909	0.337657	2.52486	-1.94791e-16	4.44089e-16
0.0958348	-0.363057	0.375493	1.02547	8.23994e-17	6.66134e-16
0.0852342	-0.4076	0.416416	1.98414	-3.00461e-16	4.44089e-16
0.0730497	-0.454981	0.460808	1.32455	-7.73341e-18	2.22045e-16
0.0590704	-0.505728	0.509166	-0.951329	1.0086e-16	3.33067e-16
0.0430352	-0.560479	0.562129	0.324967	5.29091e-17	5.55112e-17
0.0246192	-0.620012	0.6205	-0.889611	1.27148e-16	4.44089e-16
0.00341359	-0.685289	0.685297	-0.568023	6.93889e-18	0
-0.0211013	-0.757523	0.757816	1.38247	-3.4877e-16	0
-0.0495951	-0.83826	0.839726	-0.247632	-1.01481e-16	1.66533e-16
-0.082944	-0.929514	0.933207	0.590738	-4.09749e-16	1.11022e-16
-0.122316	-1.03395	1.04116	-0.0552639	1.12029e-17	2.77556e-16
-0.169301	-1.1552	1.16754	-2.34764	9.85285e-17	4.44089e-16
-0.226119	-1.2983	1.31784	-1.01108	2.73219e-17	2.22045e-16
-0.295966	-1.4705	1.49999	-2.07482	-7.2929e-18	4.44089e-16
-0.383611	-1.6826	1.72578	-1.63784	-6.32676e-17	4.44089e-16
-0.496503	-1.95148	2.01365	0.551495	-2.45315e-16	3.33067e-16
-0.646949	-2.30496	2.39403	-0.830058	-3.38271e-17	2.22045e-16
-0.856853	-2.7926	2.9211	0.238809	-1.72092e-16	2.22045e-16
-1.16932	-3.51188	3.70143	-0.0819961	8.59417e-17	2.77556e-16
-1.68252	-4.68474	4.97772	-2.13005	3.18459e-16	4.44089e-16
-2.67872	-6.94943	7.44783	-0.536479	-4.81386e-17	2.22045e-16
-5.43718	-13.1983	14.2744	-1.32004	4.12077e-16	4.44089e-16
-49.8412	-113.606	124.058	-0.713345	-3.62446e-17	1.11022e-16
8.13686	17.4684	19.2705	1.69161	-6.19224e-17	0
4.02314	8.15593	9.09422	0.462058	6.63532e-17	1.66533e-16
2.77965	5.33307	6.01399	1.59108	-1.24971e-17	0
2.1799	3.96583	4.52545	1.36048	4.26396e-18	2.22045e-16
1.82709	3.15707	3.64765	-0.733431	3.13688e-16	2.22045e-16
1.59495	2.62125	3.06836	0.77957	1.69136e-17	1.11022e-16
1.43074	2.23915	2.65722	-0.0916881	4.22919e-16	3.33067e-16
1.30855	1.95215	2.35014	0.298035	-4.08158e-17	4.44089e-16
1.21414	1.72806	2.11195	2.52747	-1.89587e-16	0
1.13905	1.54777	1.92173	1.07267	7.89299e-17	6.66134e-16
1.07795	1.39916	1.76625	1.90876	-2.96992e-16	1.11022e-15
1.02729	1.27422	1.63675	1.45556	4.08388e-17	0
0.984615	1.16742	1.5272	-0.944207	1.06064e-16	3.33067e-16
0.948202	1.07482	1.43329	0.287585	4.33681e-17	5.55112e-17
0.916776	0.993533	1.35188	-0.800805	8.37801e-17	4.44089e-16
0.889388	0.921411	1.28063	-0.683812	-1.38778e-17	1.11022e-16
0.865313	0.856802	1.21773	1.38953	-3.51372e-16	0
0.843989	0.798425	1.16181	-0.193205	-7.37257e-17	8.32667e-17
0.824972	0.745268	1.11176	0.517306	-4.37504e-16	1.11022e-16
0.807908	0.696518	1.0667	0.0748861	1.22225e-16	2.498e-16
0.792511	0.651518	1.02594	-2.33959	1.02323e-16	1.33227e-15
0.778546	0.609727	0.988889	-1.0547	-9.1073e-18	0
0.76582	0.570696	0.955077	-1.99144	3.43405e-17	2.22045e-16
0.75417	0.534046	0.924109	-1.76047	-9.10232e-17	4.44089e-16
0.743463	0.499459	0.895654	0.545886	-2.35801e-16	5.55112e-16
0.733582	0.46666	0.869433	-0.784704	-3.90313e-17	2.22045e-16
0.724429	0.435412	0.845211	0.15258	-2.24133e-16	1.66533e-16
0.715919	0.405508	0.822786	0.0344488	8.94111e-17	2.77556e-16
0.707979	0.376764	0.801988	-2.13131	3.29409e-16	4.44089e-16
0.700545	0.349016	0.782672	-0.593629	-7.50268e-17	2.22045e-16
0.693559	0.322117	0.764711	-1.24628	4.29424e-16	2.22045e-16
0.686972	0.29593	0.748001	-0.843543	9.70335e-18	0
0.680738	0.270328	0.732449	1.67591	-7.05503e-17	0
0.674818	0.245192	0.717982	0.504183	6.20164e-17	1.11022e-16
0.669173	0.220408	0.704537	1.50106	2.39321e-17	2.22045e-16
0.663769	0.195863	0.692063	1.47481	-2.69611e-17	2.22045e-16
0.658574	0.171445	0.680524	-0.730069	3.18025e-16	1.11022e-16
0.653558	0.147042	0.669895	0.724587	1.17094e-17	2.22045e-16
0.64869	0.122535	0.660162	-0.0108326	3.88224e-16	3.88578e-16
0.643943	0.0978003	0.651327	0.177625	2.85731e-17	4.44089e-16
0.639286	0.0727037	0.643407	2.51879	-1.8872e-16	4.44089e-16
0.63469	0.0470978	0.636435	1.12782	3.38271e-17	6.66134e-16
0.630123	0.0208174	0.630467	1.82987	-2.72706e-16	4.44089e-16
0.625551	-0.0063264	0.625583	1.58056	-7.71223e-17	0
0.620938	-0.0345526	0.621899	-0.925892	1.11268e-16	3.33067e-16
0.61624	-0.0641206	0.619567	0.242214	5.29091e-17	1.11022e-16
0.61141	-0.0953419	0.618799	-0.708699	5.77592e-17	3.33067e-16
0.606388	-0.128598	0.619874	-0.79351	-4.85723e-17	1.11022e-16
0.601104	-0.164364	0.62317	1.38534	-3.55709e-16	0
0.59547	-0.203242	0.629199	-0.130871	-9.80119e-17	1.11022e-16
0.589374	-0.246012	0.638658	0.44073	-5.06893e-16	1.11022e-16
0.58267	-0.293704	0.652507	0.198868	2.50806e-17	1.38778e-16
0.575158	-0.347714	0.672095	-2.32019	1.05034e-16	4.44089e-16
0.566567	-0.409984	0.699346	-1.10605	-4.33681e-19	0
0.556504	-0.483307	0.737077	-1.90493	1.24546e-16	4.44089e-16
0.544385	-0.571854	0.789539	-1.87668	-7.75645e-18	4.44089e-16
0.529296	-0.682154	0.863417	0.529039	-2.61605e-16	4.44089e-16
0.509724	-0.825043	0.969801	-0.731553	-7.1991e-17	3.33067e-16
0.482954	-1.01993	1.1285	0.0635039	-2.62297e-16	1.94289e-16
0.443597	-1.30542	1.37873	0.144488	1.13697e-16	2.77556e-16
0.37918	-1.77077	1.81091	-2.1212	3.39276e-16	0
0.252833	-2.67991	2.69181	-0.658393	-6.89553e-17	3.33067e-16
-0.113541	-5.30763	5.30885	-1.16974	4.16413e-16	2.22045e-16
-17.021	-126.335	127.476	-0.967155	3.62446e-17	2.22045e-16
1.44779	5.85602	6.03234	1.64885	-8.8421e-17	0
1.02974	2.85683	3.03675	0.553847	9.15067e-17	2.22045e-16
0.894061	1.87821	2.08015	1.40836	1.52585e-17	2.22045e-16
0.826641	1.38756	1.61513	1.5824	-9.61383e-18	2.22045e-16
0.786182	1.08923	1.34332	-0.7154	3.36674e-16	0
0.75912	0.886094	1.1668	0.662054	-7.37257e-18	2.22045e-16
0.739689	0.736812	1.04405	0.0724534	4.36796e-16	2.63678e-16
0.725021	0.620772	0.95447	0.0639585	8.1756e-19	3.33067e-16
0.713524	0.526494	0.886742	2.49865	-2.0997e-16	4.44089e-16
0.704245	0.447024	0.834141	1.1903	5.46438e-17	8.88178e-16
0.696575	0.37784	0.792452	1.74855	-2.96992e-16	6.66134e-16
0.690103	0.315799	0.758928	1.69855	-1.25695e-16	0
0.684542	0.258543	0.73174	-0.896226	1.43794e-16	2.22045e-16
0.679677	0.204144	0.709673	0.189499	4.68375e-17	8.32667e-17
0.675338	0.150829	0.691976	-0.614383	4.90856e-17	4.44089e-16
0.671381	0.0967268	0.678313	-0.896161	-4.16334e-17	0
0.667666	0.0395386	0.668836	1.36975	-3.90295e-16	0
0.664033	-0.0240207	0.664467	-0.0612872	-5.9848e-17	1.66533e-16
0.660259	-0.0993688	0.667694	0.362099	-5.34649e-16	1.11022e-16
0.655957	-0.196854	0.684859	0.315736	-2.67493e-18	2.22045e-16
0.650289	-0.340073	0.733843	-2.28932	1.33982e-16	8.88178e-16
0.640813	-0.598933	0.877133	-1.16447	-7.37257e-18	0
0.615526	-1.31886	1.45543	-1.8164	8.29127e-17	0
-3.77701	-127.844	127.899	-1.98554	1.51838e-16	8.88178e-16
0.711879	1.45715	1.62174	0.500844	-2.96462e-16	4.44089e-16
0.686345	0.713681	0.990157	-0.671285	-9.97466e-17	3.33067e-16
0.677674	0.450221	0.813597	-0.0273245	-1.47806e-16	1.42247e-16
0.673319	0.304975	0.739167	0.247194	-7.36529e-17	2.22045e-16
0.6708	0.205861	0.701678	-2.09962	3.59333e-16	0
0.669304	0.128513	0.68153	-0.730079	-6.1149e-17	1.11022e-16
0.668498	0.0619674	0.671364	-1.09149	3.55698e-16	2.22045e-16
